person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,home_OTHER,home_OWN,home_RENT,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,cred_hist_to_age_ratio,income_per_emp_year
30,110000,0.0,12000,10.74,0,0.11,0,8,2,False,False,False,False,False,False,True,False,0.26666666666666666,110000.0
34,110000,2.0,10000,7.29,0,0.09,0,10,1,False,False,False,False,False,True,False,False,0.29411764705882354,36666.666666666664
27,110000,8.0,30000,11.11,0,0.27,0,6,2,False,False,False,False,False,False,False,True,0.2222222222222222,12222.222222222223
32,110000,2.0,5600,10.74,0,0.05,0,7,2,False,False,False,False,False,False,False,True,0.21875,36666.666666666664
27,28800,0.0,13000,6.92,0,0.45,0,10,1,False,True,False,False,True,False,False,False,0.37037037037037035,28800.0
32,110000,16.0,6700,6.92,0,0.06,0,7,1,False,False,False,False,True,False,False,False,0.21875,6470.588235294118
30,110000,0.0,6000,6.92,0,0.05,0,8,1,False,False,False,False,False,True,False,False,0.26666666666666666,110000.0
28,110000,1.0,5000,17.51,0,0.05,0,10,5,False,True,False,False,True,False,False,False,0.35714285714285715,55000.0
27,110000,0.0,10000,10.37,0,0.09,0,9,2,False,False,False,False,False,True,False,False,0.3333333333333333,110000.0
28,110000,3.0,11000,5.79,0,0.1,0,7,1,False,False,False,False,False,False,False,True,0.25,27500.0
28,110000,12.0,15000,10.0,0,0.14,0,10,2,False,False,False,False,False,False,False,True,0.35714285714285715,8461.538461538461
29,110000,11.0,12000,10.37,0,0.11,0,10,2,False,False,False,False,False,False,False,True,0.3448275862068966,9166.666666666666
30,110000,4.0,12000,10.74,0,0.11,0,8,2,False,False,False,False,False,True,False,False,0.26666666666666666,22000.0
30,110000,14.0,25000,10.36,0,0.23,0,8,2,False,False,False,False,False,False,False,False,0.26666666666666666,7333.333333333333
30,46080,0.0,2000,6.99,0,0.04,0,8,1,False,False,True,False,False,False,True,False,0.26666666666666666,46080.0
28,110000,8.0,15000,6.54,0,0.14,0,6,1,False,False,False,False,True,False,False,False,0.21428571428571427,12222.222222222223
33,46800,9.0,2000,14.65,0,0.04,0,6,3,False,False,True,False,False,True,False,False,0.18181818181818182,4680.0
32,110000,3.0,9200,5.79,0,0.08,0,10,1,False,False,False,False,False,True,False,False,0.3125,27500.0
27,110000,3.0,25000,10.99,0,0.23,0,6,2,False,False,False,False,False,False,False,False,0.2222222222222222,27500.0
29,47340,5.0,2000,9.99,0,0.04,0,6,2,False,False,True,False,False,False,False,False,0.20689655172413793,7890.0
33,110000,2.0,5000,7.51,0,0.05,0,7,1,False,False,False,False,False,True,False,False,0.21212121212121213,36666.666666666664
27,110000,0.0,25000,16.32,0,0.23,1,7,4,False,True,False,False,False,False,False,True,0.25925925925925924,110000.0
30,110000,5.0,25000,11.12,0,0.23,0,9,2,False,False,False,False,False,False,False,True,0.3,18333.333333333332
28,110000,12.0,3500,11.49,0,0.03,0,10,2,False,False,False,False,True,False,False,False,0.35714285714285715,8461.538461538461
31,48000,11.0,2000,10.65,0,0.04,0,6,2,False,False,True,False,False,True,False,False,0.1935483870967742,4000.0
32,42000,0.0,2000,15.62,1,0.05,0,6,4,False,False,True,True,False,False,False,False,0.1875,42000.0
29,110000,1.0,12800,16.82,0,0.12,0,6,5,False,False,False,True,False,False,False,False,0.20689655172413793,55000.0
28,110000,7.0,10750,11.86,0,0.1,0,9,2,False,False,False,False,True,False,False,False,0.32142857142857145,13750.0
28,110000,12.0,4800,7.51,0,0.04,0,9,1,False,False,False,False,False,False,False,False,0.32142857142857145,8461.538461538461
28,42000,4.0,2000,14.96,1,0.05,1,6,4,False,False,True,False,False,False,False,False,0.21428571428571427,8400.0
28,48000,9.0,2000,7.68,0,0.04,0,7,1,False,False,True,True,False,False,False,False,0.25,4800.0
29,110000,0.0,8500,7.51,0,0.08,0,10,1,False,False,False,True,False,False,False,False,0.3448275862068966,110000.0
35,110000,7.0,6000,10.99,0,0.05,0,6,2,False,False,False,False,False,False,False,True,0.17142857142857143,13750.0
27,83300,3.0,12000,15.21,1,0.12,0,6,4,False,False,False,False,False,True,False,False,0.2222222222222222,20825.0
27,50000,0.0,2000,10.99,0,0.04,0,5,2,False,False,True,False,False,False,False,True,0.18518518518518517,50000.0
30,50000,2.0,2000,14.79,0,0.04,0,10,3,False,False,True,False,False,False,False,True,0.3333333333333333,16666.666666666668
27,44000,2.0,2000,11.49,1,0.05,0,10,2,False,False,True,False,False,True,False,False,0.37037037037037035,14666.666666666666
33,110000,7.0,23800,10.25,0,0.22,0,5,2,False,False,False,False,False,True,False,False,0.15151515151515152,13750.0
34,50000,5.0,2000,11.48,0,0.04,0,5,2,False,False,True,False,True,False,False,False,0.14705882352941177,8333.333333333334
32,110000,0.0,23000,11.48,0,0.21,0,9,2,False,False,False,False,False,False,False,True,0.28125,110000.0
35,110000,3.0,10000,8.59,0,0.09,0,6,1,False,False,False,False,True,False,False,False,0.17142857142857143,27500.0
31,110000,0.0,5000,14.26,0,0.05,0,10,3,False,False,False,False,True,False,False,False,0.3225806451612903,110000.0
30,110000,14.0,12000,13.57,0,0.11,1,7,3,False,True,False,False,False,False,False,True,0.23333333333333334,7333.333333333333
32,110000,16.0,9000,11.48,0,0.08,0,10,2,False,True,False,True,False,False,False,False,0.3125,6470.588235294118
31,34000,9.0,15000,9.88,1,0.44,0,6,2,False,False,True,False,False,False,False,True,0.1935483870967742,3400.0
27,110000,3.0,4800,7.74,0,0.04,0,7,1,False,False,False,False,False,True,False,False,0.25925925925925924,27500.0
28,110000,1.0,12000,8.94,0,0.11,0,10,1,False,False,False,True,False,False,False,False,0.35714285714285715,55000.0
29,35000,1.0,15000,7.9,1,0.43,0,10,1,False,False,True,False,False,False,False,True,0.3448275862068966,17500.0
31,110000,5.0,5000,14.96,0,0.05,1,9,4,False,False,False,False,False,False,False,True,0.2903225806451613,18333.333333333332
34,35000,2.0,15000,10.99,1,0.43,0,10,2,False,False,True,False,False,False,True,False,0.29411764705882354,11666.666666666666
29,110000,0.0,15000,8.94,0,0.14,0,7,1,False,False,False,False,False,False,False,True,0.2413793103448276,110000.0
31,35000,4.0,15000,13.11,1,0.43,0,9,3,False,False,True,False,False,True,False,False,0.2903225806451613,7000.0
31,110000,2.0,6000,7.4,0,0.05,0,6,1,False,False,False,False,False,True,False,False,0.1935483870967742,36666.666666666664
29,35000,4.0,15000,13.22,1,0.43,0,5,3,False,False,True,False,False,False,False,False,0.1724137931034483,7000.0
28,110000,0.0,15000,16.32,0,0.14,1,5,5,False,False,False,False,False,False,False,True,0.17857142857142858,110000.0
28,110000,12.0,5000,9.63,0,0.05,0,9,1,False,False,False,False,False,False,True,False,0.32142857142857145,8461.538461538461
29,83300,5.0,5000,16.95,1,0.05,1,6,5,False,False,False,False,False,True,False,False,0.20689655172413793,13883.333333333334
32,98000,16.0,15000,10.95,1,0.15,0,5,2,False,False,False,False,False,False,False,False,0.15625,5764.705882352941
35,110000,4.0,4000,13.79,0,0.04,0,6,3,False,False,False,False,False,True,False,False,0.17142857142857143,22000.0
29,30000,1.0,15000,16.4,1,0.5,0,10,5,False,False,True,False,False,False,False,False,0.3448275862068966,15000.0
34,110000,15.0,6000,9.45,0,0.05,0,6,2,False,False,False,True,False,False,False,False,0.17647058823529413,6875.0
31,110000,2.0,6000,9.51,0,0.05,0,9,2,False,False,False,False,False,False,False,False,0.2903225806451613,36666.666666666664
27,110000,4.0,2500,8.07,0,0.02,0,6,1,False,False,False,False,False,False,True,False,0.2222222222222222,22000.0
28,110004,2.0,15000,10.99,0,0.14,0,6,2,False,False,False,False,True,False,False,False,0.21428571428571427,36668.0
29,110004,13.0,12000,10.36,0,0.11,0,6,2,False,False,False,False,False,True,False,False,0.20689655172413793,7857.428571428572
27,110004,5.0,25000,12.73,0,0.23,1,6,3,False,False,False,False,False,False,True,False,0.2222222222222222,18334.0
33,110004,15.0,12000,10.99,0,0.11,0,7,2,False,False,False,False,False,True,False,False,0.21212121212121213,6875.25
28,110244,3.0,18000,12.17,0,0.16,0,10,4,False,False,False,False,True,False,False,False,0.35714285714285715,27561.0
33,36700,7.0,15000,11.14,1,0.41,0,10,2,False,False,True,False,False,False,True,False,0.30303030303030304,4587.5
32,37000,1.0,15000,9.62,1,0.41,0,10,2,False,False,True,False,False,True,False,False,0.3125,18500.0
32,110888,0.0,10400,9.91,0,0.09,0,6,2,False,False,False,False,False,True,False,False,0.1875,110888.0
32,37000,0.0,15000,10.62,1,0.41,0,8,2,False,False,True,False,False,False,False,True,0.25,37000.0
31,111000,3.0,5150,6.62,0,0.05,0,6,1,False,False,False,False,True,False,False,False,0.1935483870967742,27750.0
29,37200,1.0,15000,6.03,1,0.4,0,10,1,False,False,True,False,False,True,False,False,0.3448275862068966,18600.0
27,37440,5.0,15000,7.9,1,0.4,0,8,1,False,False,True,False,False,False,True,False,0.2962962962962963,6240.0
30,37600,2.0,15000,13.06,1,0.4,1,7,3,False,False,True,False,False,True,False,False,0.23333333333333334,12533.333333333334
30,28000,14.0,14400,12.18,0,0.51,0,5,2,False,True,False,False,False,True,False,False,0.16666666666666666,1866.6666666666667
29,111740,4.0,5000,14.27,0,0.04,1,6,3,False,False,False,False,False,False,True,False,0.20689655172413793,22348.0
29,38000,13.0,15000,6.91,1,0.39,0,8,1,False,False,True,False,False,False,False,False,0.27586206896551724,2714.285714285714
34,111996,11.0,3000,7.74,0,0.03,0,10,1,False,False,False,False,False,False,False,False,0.29411764705882354,9333.0
27,38004,5.0,15000,12.73,1,0.39,0,10,3,False,False,True,True,False,False,False,False,0.37037037037037035,6334.0
33,38016,10.0,15000,6.17,1,0.39,0,9,1,False,False,True,True,False,False,False,False,0.2727272727272727,3456.0
30,112000,6.0,12000,7.49,0,0.11,0,10,1,False,True,False,False,False,False,False,True,0.3333333333333333,16000.0
30,112000,4.0,8000,16.02,0,0.07,1,10,4,False,False,False,False,False,False,True,False,0.3333333333333333,22400.0
32,112000,4.0,14000,9.63,0,0.13,0,9,2,False,False,False,True,False,False,False,False,0.28125,22400.0
28,100000,4.0,25000,15.31,1,0.25,0,6,4,False,False,False,False,False,False,False,True,0.21428571428571427,20000.0
27,112000,5.0,8000,6.17,0,0.07,0,8,1,False,False,False,False,False,False,True,False,0.2962962962962963,18666.666666666668
28,112000,9.0,15000,11.12,0,0.13,0,7,2,False,False,False,False,True,False,False,False,0.25,11200.0
29,112000,3.0,25000,14.61,0,0.22,0,5,4,False,False,False,False,False,False,True,False,0.1724137931034483,28000.0
27,112000,9.0,13000,13.57,0,0.12,0,10,3,False,False,False,True,False,False,False,False,0.37037037037037035,11200.0
34,112123,2.0,12800,8.94,0,0.11,0,6,1,False,False,False,True,False,False,False,False,0.17647058823529413,37374.333333333336
27,40000,0.0,15000,6.91,1,0.38,0,10,1,False,False,True,False,False,True,False,False,0.37037037037037035,40000.0
28,112200,10.0,6800,5.79,0,0.06,0,5,1,False,False,False,False,False,False,False,True,0.17857142857142858,10200.0
34,40000,2.0,15000,7.49,1,0.38,0,6,1,False,False,True,False,False,False,True,False,0.17647058823529413,13333.333333333334
32,112445,4.0,6000,5.42,0,0.05,0,10,1,False,False,False,False,False,False,False,False,0.3125,22489.0
33,40000,15.0,15000,9.88,1,0.38,0,5,2,False,False,True,False,False,False,True,False,0.15151515151515152,2500.0
27,112500,4.0,10400,15.62,0,0.09,1,6,4,False,False,False,False,True,False,False,False,0.2222222222222222,22500.0
29,112500,11.0,3000,13.35,0,0.03,0,10,3,False,False,False,True,False,False,False,False,0.3448275862068966,9375.0
27,34000,0.0,15000,16.35,1,0.44,1,10,5,False,False,True,True,False,False,False,False,0.37037037037037035,34000.0
27,112548,11.0,24000,7.49,0,0.21,0,7,1,False,False,False,False,False,False,False,False,0.25925925925925924,9379.0
33,112732,5.0,5000,12.69,0,0.04,0,5,2,False,True,False,False,False,False,True,False,0.15151515151515152,18788.666666666668
27,112921,11.0,19000,16.35,0,0.17,0,10,5,False,False,False,False,True,False,False,False,0.37037037037037035,9410.083333333334
29,112992,13.0,8000,7.49,0,0.07,0,8,1,False,False,False,False,False,False,False,False,0.27586206896551724,8070.857142857143
32,40277,5.0,15000,11.71,1,0.37,0,8,2,False,False,True,False,False,True,False,False,0.25,6712.833333333333
28,40500,9.0,15000,7.88,1,0.37,0,5,1,False,False,True,False,False,False,False,False,0.17857142857142858,4050.0
27,113000,5.0,6425,6.03,0,0.06,0,7,1,False,False,False,False,False,False,False,False,0.25925925925925924,18833.333333333332
33,113000,15.0,5000,13.49,0,0.04,1,9,3,False,False,False,False,False,True,False,False,0.2727272727272727,7062.5
28,27600,2.0,6000,8.9,0,0.22,0,8,1,False,True,False,False,True,False,False,False,0.2857142857142857,9200.0
27,41000,6.0,15000,8.49,1,0.37,0,8,1,False,False,True,True,False,False,False,False,0.2962962962962963,5857.142857142857
27,41000,0.0,15000,11.48,1,0.37,0,8,2,False,False,True,False,False,True,False,False,0.2962962962962963,41000.0
27,36000,11.0,15000,16.77,1,0.42,0,9,4,False,False,True,False,True,False,False,False,0.3333333333333333,3000.0
32,113000,0.0,15000,15.68,0,0.13,1,5,5,False,False,False,False,True,False,False,False,0.15625,113000.0
32,113000,1.0,5000,7.49,0,0.04,0,6,1,False,False,False,True,False,False,False,False,0.1875,56500.0
27,113004,11.0,15000,8.94,0,0.13,0,8,1,False,False,False,False,False,False,False,True,0.2962962962962963,9417.0
28,113300,12.0,18000,12.99,0,0.16,0,6,3,False,False,False,False,False,False,False,True,0.21428571428571427,8715.384615384615
29,42000,5.0,15000,10.99,1,0.36,0,9,2,False,False,True,False,False,False,True,False,0.3103448275862069,7000.0
27,113400,6.0,2100,11.99,0,0.02,0,7,2,False,True,False,False,False,False,False,True,0.25925925925925924,16200.0
34,113500,4.0,3000,6.39,0,0.03,0,8,1,False,True,False,False,True,False,False,False,0.23529411764705882,22700.0
27,113800,3.0,7500,8.63,0,0.07,0,10,1,False,False,False,False,False,True,False,False,0.37037037037037035,28450.0
33,114000,0.0,16000,16.77,0,0.14,0,5,4,False,False,False,True,False,False,False,False,0.15151515151515152,114000.0
34,102000,0.0,7200,13.49,1,0.07,0,5,3,False,False,False,False,True,False,False,False,0.14705882352941177,102000.0
28,114000,12.0,8000,18.64,0,0.07,0,10,5,False,False,False,False,False,False,False,True,0.35714285714285715,8769.23076923077
30,114000,14.0,7200,6.03,0,0.06,0,8,1,False,False,False,False,False,True,False,False,0.26666666666666666,7600.0
28,114000,4.0,12000,7.49,0,0.11,0,5,1,False,False,False,False,False,False,False,False,0.17857142857142858,22800.0
30,114000,13.0,9975,5.42,0,0.09,0,10,1,False,False,False,False,False,False,False,False,0.3333333333333333,8142.857142857143
28,27504,4.0,2000,11.12,0,0.07,0,8,2,False,True,False,False,False,False,True,False,0.2857142857142857,5500.8
35,114000,11.0,7000,11.49,0,0.06,0,10,2,False,False,False,True,False,False,False,False,0.2857142857142857,9500.0
27,114000,7.0,20000,13.06,0,0.18,1,8,3,False,False,False,True,False,False,False,False,0.2962962962962963,14250.0
32,27500,1.0,5000,14.59,0,0.18,1,10,4,False,True,False,False,False,False,False,True,0.3125,13750.0
29,114000,11.0,14000,7.49,0,0.12,0,6,1,False,False,False,False,False,True,False,False,0.20689655172413793,9500.0
32,86700,16.0,20000,14.74,1,0.2,0,9,4,False,False,False,False,False,True,False,False,0.28125,5100.0
33,114000,2.0,21000,13.16,0,0.18,0,9,3,False,False,False,False,False,False,False,False,0.2727272727272727,38000.0
28,114400,0.0,12000,7.29,0,0.1,0,6,1,False,False,False,False,False,False,True,False,0.21428571428571427,114400.0
33,114400,3.0,20000,13.48,0,0.17,0,5,3,False,False,False,False,False,False,True,False,0.15151515151515152,28600.0
30,114400,14.0,8000,8.94,0,0.07,0,7,1,False,False,False,False,False,False,False,True,0.23333333333333334,7626.666666666667
29,42500,9.0,15000,7.88,1,0.35,0,7,1,False,False,True,False,False,False,False,True,0.2413793103448276,4250.0
33,114996,0.0,7450,11.71,0,0.06,0,5,2,False,False,False,False,False,False,True,False,0.15151515151515152,114996.0
31,114996,8.0,15000,6.92,0,0.13,0,8,1,False,False,False,False,False,False,False,False,0.25806451612903225,12777.333333333334
32,103000,0.0,33000,18.64,1,0.32,0,6,5,False,False,False,False,False,False,True,False,0.1875,103000.0
30,43000,3.0,15000,7.49,1,0.35,0,8,1,False,False,True,False,False,False,False,True,0.26666666666666666,10750.0
33,115000,3.0,14000,6.03,0,0.12,0,8,1,False,False,False,False,False,False,True,False,0.24242424242424243,28750.0
28,115000,12.0,22000,7.51,0,0.19,0,7,1,False,False,False,True,False,False,False,False,0.25,8846.153846153846
27,115000,11.0,14400,12.69,0,0.13,0,6,2,False,False,False,False,False,False,True,False,0.2222222222222222,9583.333333333334
29,115000,4.0,22000,12.69,0,0.19,0,10,2,False,False,False,False,False,False,False,True,0.3448275862068966,23000.0
27,44000,2.0,15000,10.99,1,0.34,0,6,2,False,False,True,False,False,True,False,False,0.2222222222222222,14666.666666666666
29,44000,0.0,15000,11.86,1,0.34,0,9,2,False,False,True,False,False,False,True,False,0.3103448275862069,44000.0
31,115000,15.0,10000,12.42,0,0.09,0,6,2,False,False,False,False,False,True,False,False,0.1935483870967742,7187.5
27,44000,2.0,15000,11.48,1,0.34,0,5,2,False,False,True,False,False,True,False,False,0.18518518518518517,14666.666666666666
28,44104,4.0,15000,10.99,1,0.34,0,10,2,False,False,True,False,False,False,False,True,0.35714285714285715,8820.8
32,44400,5.0,15000,16.49,1,0.34,1,5,4,False,False,True,False,False,False,False,True,0.15625,7400.0
28,115000,11.0,5000,7.51,0,0.04,0,8,1,False,False,False,False,True,False,False,False,0.2857142857142857,9583.333333333334
32,44400,13.0,15000,7.88,1,0.34,0,9,1,False,False,True,False,False,True,False,False,0.28125,3171.4285714285716
29,115000,13.0,5000,6.03,0,0.04,0,9,1,False,False,False,False,False,False,False,False,0.3103448275862069,8214.285714285714
32,115000,0.0,7200,7.9,0,0.06,0,10,1,False,False,False,False,True,False,False,False,0.3125,115000.0
28,115000,3.0,18500,7.49,0,0.16,0,7,1,False,False,False,False,False,True,False,False,0.25,28750.0
27,115000,2.0,1000,5.99,0,0.01,0,8,1,False,False,False,False,False,True,False,False,0.2962962962962963,38333.333333333336
33,115000,1.0,16800,5.42,0,0.15,0,6,1,False,False,False,False,False,False,False,False,0.18181818181818182,57500.0
28,115000,8.0,28000,7.49,0,0.24,0,5,1,False,False,False,False,False,True,False,False,0.17857142857142858,12777.777777777777
28,115000,2.0,18000,10.59,0,0.16,0,10,2,False,False,False,False,False,False,True,False,0.35714285714285715,38333.333333333336
33,115000,6.0,10500,13.49,0,0.09,0,9,3,False,False,False,False,False,True,False,False,0.2727272727272727,16428.571428571428
27,115000,1.0,5000,8.49,0,0.04,0,6,1,False,False,False,False,False,False,False,False,0.2222222222222222,57500.0
28,115000,3.0,25000,7.49,0,0.22,0,6,1,False,False,False,False,True,False,False,False,0.21428571428571427,28750.0
29,115000,3.0,22000,15.23,0,0.19,1,7,3,False,False,False,False,False,True,False,False,0.2413793103448276,28750.0
29,115000,7.0,8100,16.49,0,0.07,1,10,4,False,False,False,True,False,False,False,False,0.3448275862068966,14375.0
27,115000,11.0,5000,10.99,0,0.04,0,5,2,False,False,False,False,False,False,False,True,0.18518518518518517,9583.333333333334
29,115000,12.0,35000,15.28,0,0.3,1,5,4,False,True,False,True,False,False,False,False,0.1724137931034483,8846.153846153846
29,115000,10.0,5600,13.43,0,0.05,1,8,3,False,False,False,False,False,False,False,True,0.27586206896551724,10454.545454545454
28,115000,3.0,4500,12.68,0,0.04,0,7,3,False,False,False,False,False,False,True,False,0.25,28750.0
27,115000,0.0,12000,7.29,0,0.1,0,6,1,False,False,False,True,False,False,False,False,0.2222222222222222,115000.0
28,103000,12.0,20000,14.17,1,0.19,1,9,3,False,False,False,False,True,False,False,False,0.32142857142857145,7923.076923076923
28,115000,12.0,18000,10.37,0,0.16,0,7,2,False,False,False,False,False,False,False,False,0.25,8846.153846153846
27,115000,3.0,24000,7.49,0,0.21,0,7,1,False,False,False,False,True,False,False,False,0.25925925925925924,28750.0
35,45000,3.0,15000,13.48,1,0.33,0,8,3,False,False,True,False,False,False,False,False,0.22857142857142856,11250.0
33,39000,4.0,15000,17.56,1,0.38,1,5,5,False,False,True,False,False,False,False,False,0.15151515151515152,7800.0
34,115000,11.0,6000,5.79,0,0.05,0,9,1,False,False,False,False,False,True,False,False,0.2647058823529412,9583.333333333334
31,115000,4.0,6500,13.98,0,0.06,0,9,3,False,False,False,False,False,False,False,True,0.2903225806451613,23000.0
27,115000,11.0,8000,7.51,0,0.07,0,7,1,False,False,False,False,False,True,False,False,0.25925925925925924,9583.333333333334
33,115000,10.0,25000,11.86,0,0.22,0,8,2,False,False,False,False,False,True,False,False,0.24242424242424243,10454.545454545454
35,115000,4.0,7200,13.85,0,0.06,1,10,3,False,False,False,False,True,False,False,False,0.2857142857142857,23000.0
29,115000,3.0,4000,13.48,0,0.03,0,10,3,False,False,False,False,False,False,False,False,0.3448275862068966,28750.0
28,115000,12.0,16000,13.85,0,0.14,1,8,3,False,False,False,False,False,False,False,True,0.2857142857142857,8846.153846153846
27,115000,3.0,6300,6.76,0,0.05,0,10,1,False,False,False,True,False,False,False,False,0.37037037037037035,28750.0
27,27000,1.0,6000,8.0,0,0.22,0,6,1,False,True,False,False,False,False,False,True,0.2222222222222222,13500.0
33,115000,2.0,14400,11.14,0,0.13,0,5,2,False,True,False,False,False,False,False,True,0.15151515151515152,38333.333333333336
27,115000,4.0,9600,12.87,0,0.08,0,9,3,False,False,False,False,False,True,False,False,0.3333333333333333,23000.0
29,115000,11.0,20000,13.79,0,0.17,1,6,3,False,False,False,True,False,False,False,False,0.20689655172413793,9583.333333333334
32,115000,3.0,20000,16.95,0,0.17,1,7,5,False,False,False,True,False,False,False,False,0.21875,28750.0
28,115000,6.0,10000,8.0,0,0.09,0,8,1,False,False,False,False,True,False,False,False,0.2857142857142857,16428.571428571428
32,45400,4.0,15000,12.18,1,0.33,0,6,2,False,False,True,False,False,False,True,False,0.1875,9080.0
32,115200,3.0,10200,7.49,0,0.09,0,9,1,False,False,False,False,False,True,False,False,0.28125,28800.0
34,45600,6.0,15000,11.48,1,0.33,0,9,2,False,False,True,False,False,False,False,False,0.2647058823529412,6514.285714285715
29,115742,13.0,7000,6.62,0,0.06,0,8,1,False,False,False,False,False,False,True,False,0.27586206896551724,8267.285714285714
27,115752,6.0,10000,11.36,0,0.09,0,7,2,False,False,False,False,False,False,False,False,0.25925925925925924,16536.0
27,116000,11.0,18000,7.49,0,0.16,0,10,1,False,False,False,False,False,False,False,False,0.37037037037037035,9666.666666666666
28,116000,7.0,12000,13.49,0,0.1,1,6,3,False,True,False,False,False,False,False,True,0.21428571428571427,14500.0
27,116000,3.0,6000,7.29,0,0.05,0,7,1,False,True,False,False,False,True,False,False,0.25925925925925924,29000.0
28,116000,12.0,14000,7.51,0,0.12,0,6,1,False,False,False,False,False,False,False,True,0.21428571428571427,8923.076923076924
32,116000,15.0,21600,10.62,0,0.19,0,9,2,False,False,False,True,False,False,False,False,0.28125,7250.0
28,116000,10.0,25000,12.18,0,0.22,0,10,2,False,False,False,False,False,True,False,False,0.35714285714285715,10545.454545454546
27,29040,11.0,1800,13.23,1,0.06,1,5,3,False,False,True,False,False,False,False,False,0.18518518518518517,2420.0
33,116000,5.0,15000,12.84,0,0.13,0,7,3,False,False,False,True,False,False,False,False,0.21212121212121213,19333.333333333332
33,116004,12.0,8200,13.85,0,0.07,0,9,3,False,False,False,False,False,True,False,False,0.2727272727272727,8923.384615384615
31,116004,13.0,6775,8.59,0,0.06,0,10,1,False,False,False,False,False,True,False,False,0.3225806451612903,8286.0
29,33048,2.0,1800,12.53,0,0.05,0,8,3,False,False,True,False,False,True,False,False,0.27586206896551724,11016.0
35,26400,19.0,6600,5.99,0,0.25,0,8,1,False,True,False,False,False,False,False,True,0.22857142857142856,1320.0
30,116500,9.0,15000,14.79,0,0.13,1,7,3,False,False,False,False,False,False,False,False,0.23333333333333334,11650.0
29,35000,12.0,1800,5.42,0,0.05,0,7,1,False,False,True,False,False,False,False,False,0.2413793103448276,2692.3076923076924
33,117000,17.0,20000,6.17,0,0.17,0,6,1,False,False,False,False,True,False,False,False,0.18181818181818182,6500.0
31,117000,5.0,3600,6.91,0,0.03,0,5,1,False,False,False,False,True,False,False,False,0.16129032258064516,19500.0
33,117000,2.0,18000,7.49,0,0.15,0,8,1,False,False,False,False,True,False,False,False,0.24242424242424243,39000.0
34,36129,3.0,1800,14.22,0,0.05,1,9,3,False,False,True,False,False,False,False,False,0.2647058823529412,9032.25
30,117500,0.0,13500,8.49,0,0.11,0,7,1,False,False,False,True,False,False,False,False,0.23333333333333334,117500.0
29,117500,1.0,20000,6.17,0,0.17,0,9,1,False,True,False,False,False,False,False,True,0.3103448275862069,58750.0
30,117500,3.0,17500,7.37,0,0.15,0,6,1,False,False,False,False,False,False,True,False,0.2,29375.0
31,117516,3.0,21000,13.49,0,0.18,0,5,3,False,False,False,False,False,True,False,False,0.16129032258064516,29379.0
29,117600,13.0,14400,12.99,0,0.12,1,6,3,False,False,False,False,False,False,False,False,0.20689655172413793,8400.0
33,26400,13.0,7000,11.36,0,0.27,0,9,2,False,True,False,False,False,False,False,True,0.2727272727272727,1885.7142857142858
27,117832,4.0,12500,6.17,0,0.11,0,7,1,False,False,False,False,True,False,False,False,0.25925925925925924,23566.4
27,117996,4.0,16000,7.9,0,0.14,0,10,1,False,False,False,False,False,False,False,False,0.37037037037037035,23599.2
31,118000,8.0,6000,12.69,0,0.05,0,9,2,False,False,False,False,False,True,False,False,0.2903225806451613,13111.111111111111
27,118000,3.0,10000,6.17,0,0.08,0,6,1,False,False,False,False,False,False,True,False,0.2222222222222222,29500.0
30,118000,0.0,5000,13.92,0,0.04,1,9,3,False,False,False,False,False,False,True,False,0.3,118000.0
28,47881,12.0,15000,10.99,1,0.31,0,7,2,False,False,True,False,False,False,False,False,0.25,3683.153846153846
29,118374,13.0,3500,13.49,0,0.03,1,6,3,False,False,False,False,False,False,False,True,0.20689655172413793,8455.285714285714
29,118400,11.0,35000,7.9,0,0.3,0,8,1,False,False,False,True,False,False,False,False,0.27586206896551724,9866.666666666666
27,118500,4.0,15000,6.91,0,0.13,0,9,1,False,False,False,False,False,False,False,False,0.3333333333333333,23700.0
28,48000,5.0,15000,11.99,1,0.31,0,7,2,False,False,True,False,False,False,True,False,0.25,8000.0
27,119000,0.0,8800,10.99,0,0.07,0,7,2,False,False,False,False,False,True,False,False,0.25925925925925924,119000.0
34,26000,7.0,6000,12.42,0,0.23,0,8,2,False,True,False,False,True,False,False,False,0.23529411764705882,3250.0
28,119000,2.0,5325,10.38,0,0.04,0,7,2,False,False,False,False,False,True,False,False,0.25,39666.666666666664
30,119000,14.0,25000,12.73,0,0.21,1,8,3,False,False,False,False,False,False,True,False,0.26666666666666666,7933.333333333333
29,26000,5.0,4500,11.71,0,0.17,0,5,2,False,True,False,False,False,False,False,True,0.1724137931034483,4333.333333333333
32,119000,12.0,18000,10.99,0,0.15,0,7,2,False,False,False,False,False,False,True,False,0.21875,9153.846153846154
27,119000,5.0,5000,7.51,0,0.04,0,5,1,False,True,False,True,False,False,False,False,0.18518518518518517,19833.333333333332
34,119000,10.0,6000,7.49,0,0.05,0,10,1,False,False,False,False,True,False,False,False,0.29411764705882354,10818.181818181818
32,119000,10.0,9000,13.47,0,0.08,0,7,3,False,False,False,False,False,True,False,False,0.21875,10818.181818181818
